"replicate","p_value","mean_diff","CI_lower","CI_upper","median_diff","CI_median_lower","CI_median_upper","log_ratio","CI_log_lower","CI_log_upper"
247,0.816,-0.115851938082979,-0.833948389085498,1.4432420633699,-0.235297759723818,-0.833948389085498,1.4432420633699,-0.849495285643601,-5.13831446209676,1.39091814183818
376,0.37,0.606820956635622,-0.168997070208212,2.4640348454214,0.419233174436265,-0.168997070208212,2.4640348454214,1.43210709080356,-0.692410516729273,4.39892341933218
256,0.68,-0.323464027018418,-1.02142956924771,1.16491358001962,-0.458388691265111,-1.02142956924771,1.16491358001962,-1.41697303787551,-6.28570622635849,1.02515508605248
334,0.5195,-0.177964811197301,-0.495440008890797,0.308353403368559,-0.199601989948001,-0.495440008890797,0.308353403368559,-2.13126604116185,-7.85292528939393,1.1655516229575
438,0.6885,0.351096127599863,-0.478485652446806,2.23684952725226,0.172119873214183,-0.478485652446806,2.23684952725226,0.374329846393969,-1.78635920176996,2.27283183461528
235,0.3435,0.784676936085148,-0.174428352865602,3.13847858863201,0.55118467383336,-0.174428352865602,3.13847858863201,1.18152717079879,-0.515233333922281,3.02328895812399
454,0.214,0.188315970253125,-0.651165909436567,1.88830632942135,0.0557653112997315,-0.651165909436567,1.88830632942135,0.00992434370888418,-2.74888739099274,1.95734852322343
437,0.8415,-0.169308157882925,-0.651143244816855,0.734654294901528,-0.239707164124004,-0.651143244816855,0.734654294901528,-1.4755053653417,-6.80173552808978,1.30945656646914
424,0.083,0.795377573158249,0.0188296131932991,2.7299270800745,0.591219771099913,0.0188296131932991,2.7299270800745,2.48170172129604,0.0787411522983947,7.13582032278984
280,0.717,-0.235880540096869,-0.767973346306033,0.744029105230916,-0.307549142410424,-0.767973346306033,0.744029105230916,-1.46119017667984,-6.46777693777198,1.05407174639933
244,0.2795,0.667747515080725,-0.136004824810924,2.60166202883478,0.47786377468932,-0.136004824810924,2.60166202883478,1.64920668865401,-0.530105263487858,5.35864788156598
269,0.0565,0.184022481533999,-0.595030169429156,2.07206323588506,0.0134275132203429,-0.595030169429156,2.07206323588506,-0.0947900226664553,-2.98830027880149,1.90303579260617
407,0.035,1.10212558932729,0.101537487485952,3.85674026314558,0.834335751105741,0.101537487485952,3.85674026314558,2.70945081630214,0.363362594114631,7.33790101434899
443,0.207,0.969588019741002,-0.0952960541811021,3.73910479418262,0.692472131808903,-0.0952960541811021,3.73910479418262,1.25540433416651,-0.253493644214952,2.85225689919491
259,0.591,0.589136081189653,-0.231599294714712,2.68743307616245,0.375760427111801,-0.231599294714712,2.68743307616245,0.896294356828453,-0.801136801871272,2.62670762560772
236,0.8875,-0.18868231855338,-0.751386169534412,0.858375041168792,-0.266298466630207,-0.751386169534412,0.858375041168792,-1.26297258555855,-6.18466396198823,1.21710311230723
336,0.2735,0.852635507976555,-0.141779207449725,3.33759960830314,0.605476573285126,-0.141779207449725,3.33759960830314,1.40715795307167,-0.46893640069353,3.57615449519001
414,0.939,0.546587276672821,-0.4205123726346,2.8496171262413,0.317607668224846,-0.4205123726346,2.8496171262413,0.584111370998565,-1.31497012983986,2.30445458678242
459,0.7135,0.403851067393983,-0.255182530148459,1.85874924866726,0.269871330412963,-0.255182530148459,1.85874924866726,1.17050005369052,-1.4417048987261,4.56192533363956
396,0.676,0.425933972239986,-0.243454006836091,1.93646685483089,0.274169279765687,-0.243454006836091,1.93646685483089,1.0164152400527,-1.1214256659349,3.76634489192614
442,0.486,-0.218183548965678,-0.595811116095822,0.388530777231028,-0.25313466635793,-0.595811116095822,0.388530777231028,-2.12457858827658,-7.86994513604827,0.980639152263729
295,0.024,1.34568214556505,0.153153862835374,4.56862384413317,1.02226934526407,0.153153862835374,4.56862384413317,2.11001128846798,0.450355579949764,4.49299955732674
332,0.5345,0.718955564381926,-0.273092588510715,3.11189022164169,0.479621969296428,-0.273092588510715,3.11189022164169,0.922034555801509,-0.765911458147168,2.58305432648244
466,0.077,0.0953839183191928,-0.452044357539071,1.21594076003452,0.0122034635203158,-0.452044357539071,1.21594076003452,-0.115453453952268,-4.75455242851949,2.89705777068871
240,0.0245,0.121405528814441,-0.57480169240642,1.57750361291605,0.0058551169567066,-0.57480169240642,1.57750361291605,-0.112427896052517,-2.81014749544842,1.80447628413203
270,0.9865,-0.0925083611060432,-0.443530908793202,0.463097184900868,-0.125028321839542,-0.443530908793202,0.463097184900868,-1.41552824709567,-6.74682071651103,2.0597831760964
363,0.071,-0.50661172997383,-0.922065639764814,-0.0870384341579797,-0.505828576262098,-0.922065639764814,-0.0870384341579797,-3.37078378189,-8.9182336596007,-0.175795846790596
444,0.562,0.527500136567707,-0.25282958841493,2.27132368314705,0.3561286478506,-0.25282958841493,2.27132368314705,1.05853472939351,-0.984283303427735,3.49913446634047
