"replicate","p_value","mean_diff","CI_lower","CI_upper","median_diff","CI_median_lower","CI_median_upper","log_ratio","CI_log_lower","CI_log_upper"
233,0.712,0.272166498795404,-0.254637874472112,1.23066479340035,0.197750985812268,-0.254637874472112,1.23066479340035,1.52839286526219,-1.93239075307548,6.50529630690895
206,0.7275,-0.168316620624237,-0.58191240633333,0.34478960985335,-0.18013016146854,-0.58191240633333,0.34478960985335,-1.24490601738731,-5.22378380209216,1.49728436662387
234,0.185,0.490067940930171,-0.0497259642175924,1.73129625963734,0.368580456784761,-0.0497259642175924,1.73129625963734,1.99194291777346,-0.22480410818384,6.55236154802258
210,0.8495,0.276223404664429,-0.328343171239735,1.56695626310741,0.160309545423019,-0.328343171239735,1.56695626310741,0.509750471446647,-1.19488127624526,2.42866149360889
330,0.212,0.0509292681141161,-0.568518970055608,1.2814141218946,-0.0420537387636215,-0.568518970055608,1.2814141218946,-0.214250339812456,-2.71477042844738,1.74036372828128
185,0.504,0.724277734439647,-0.291104020273217,3.01208129332895,0.506879755751315,-0.291104020273217,3.01208129332895,0.870754507371823,-0.702524553491929,2.44073117478122
184,0.204,0.121421401479732,-0.417914314415675,1.20205121305503,0.0347202907660044,-0.417914314415675,1.20205121305503,0.119506416861213,-1.68074899851033,1.92386096513395
249,0.2295,0.103701173646101,-0.40550750500808,1.01394257722559,0.0333082168278396,-0.40550750500808,1.01394257722559,0.181260347492692,-2.62467649452003,3.26884014609668
209,0.9025,0.417302276440086,-0.306351681533098,2.039996237865,0.263446262140719,-0.306351681533098,2.039996237865,0.575237381714129,-0.855816774489281,2.05420001936987
232,0.956,0.255174856195276,-0.274944821803773,1.40513806856951,0.164009733572407,-0.274944821803773,1.40513806856951,0.585990777779766,-1.06779853306197,2.54305077233081
343,0.0135,0.797744377900797,0.14398940648489,2.46905216657601,0.631189501080595,0.14398940648489,2.46905216657601,3.4236592778276,0.693471519420375,8.85316964512708
211,0.1765,0.663333873854316,-0.0613875134209476,2.30242876409616,0.504680484656129,-0.0613875134209476,2.30242876409616,1.88443102804371,-0.241210398930631,5.9804014355856
167,0.697,0.264114326796414,-0.410437709748193,1.6549393116093,0.147737235132573,-0.410437709748193,1.6549393116093,0.385205610468079,-1.41528427641077,2.1644460215379
345,0.2395,0.0366124583183617,-0.536015240700826,1.1291448933502,-0.0448243606160064,-0.536015240700826,1.1291448933502,-0.140039231465544,-1.98749474260017,1.584081564751
231,0.0129999999999999,0.118979528760952,-0.573389255021582,1.53836158985495,0.00289772092698393,-0.573389255021582,1.53836158985495,-0.065939700537529,-2.19833043701018,1.69449300528268
235,0.093,0.684934507482363,0.00720471363376436,2.33940655761935,0.525467172238826,0.00720471363376436,2.33940655761935,2.46029035957112,0.0336268673113823,7.42548803328559
344,0.5925,-0.200710257172058,-0.568981178905799,0.366085019542546,-0.230151149011396,-0.568981178905799,0.366085019542546,-1.9948513351129,-7.70992832654002,1.23216984897527
