"replicate_number","estimated_QST","p_value_pos","p_value_neg","p_value"
313,0.0512361159517117,0.779220779220779,0.221778221778222,0.383
308,-0.0311513912395359,0.998001998001998,0.002997002997003,0.053
310,0.175732632209049,0.282717282717283,0.718281718281718,0.672
307,0.312437565848875,0.0539460539460539,0.947052947052947,0.059
305,0.0612409381667853,0.762237762237762,0.238761238761239,0.429
342,0.0269935363146343,0.873126873126873,0.127872127872128,0.247
348,0.0456709753102115,0.842157842157842,0.158841158841159,0.348
340,0.00762340601234074,0.924075924075924,0.0769230769230769,0.171
350,0.136559501277143,0.452547452547453,0.548451548451548,0.985
347,0.215306272578871,0.210789210789211,0.79020979020979,0.425
346,0.179730234987132,0.2997002997003,0.701298701298701,0.659
345,0.224065022974112,0.171828171828172,0.829170829170829,0.349
343,0.232123515696506,0.151848151848152,0.849150849150849,0.289
339,0.00174833765732602,0.948051948051948,0.0529470529470529,0.132
341,0.071811055401375,0.708291708291708,0.292707292707293,0.531
335,0.093597244896985,0.596403596403596,0.404595404595405,0.709
349,0.108359999754181,0.534465534465534,0.466533466533467,0.798
344,0.0842379975503048,0.666333666333666,0.334665334665335,0.592
332,0.155629157952747,0.362637362637363,0.638361638361638,0.797
333,0.118824573685523,0.519480519480519,0.481518481518482,0.876
334,0.0338127490437099,0.883116883116883,0.117882117882118,0.247
336,0.211782686975703,0.18981018981019,0.811188811188811,0.373
329,0.0693297441345446,0.718281718281718,0.282717282717283,0.514
324,0.13621495411095,0.46953046953047,0.531468531468531,0.989
328,0.116487154301731,0.557442557442557,0.443556443556444,0.861
327,0.0714258231467665,0.696303696303696,0.304695304695305,0.495
320,0.211534824174461,0.196803196803197,0.804195804195804,0.404
322,0.0317389428918091,0.885114885114885,0.115884115884116,0.24
321,0.209721368869502,0.220779220779221,0.78021978021978,0.469
323,0.119689995904672,0.542457542457542,0.458541458541459,0.86
326,0.121779624334079,0.506493506493506,0.494505494505495,0.869
325,0.102055927684478,0.562437562437562,0.438561438561439,0.749
331,-0.0168369551333805,0.986013986013986,0.014985014985015,0.073
330,0.231806884949909,0.152847152847153,0.848151848151848,0.262
366,0.0879424516258941,0.662337662337662,0.338661338661339,0.621
388,0.358324200997723,0.026973026973027,0.974025974025974,0.026
361,0.116421457822736,0.517482517482518,0.483516483516484,0.847
368,0.0117580964432622,0.944055944055944,0.0569430569430569,0.161
367,0.0503911798247805,0.839160839160839,0.161838161838162,0.322
364,0.23159864232153,0.164835164835165,0.836163836163836,0.303
369,0.239859760567106,0.132867132867133,0.868131868131868,0.25
365,0.29543347746335,0.0849150849150849,0.916083916083916,0.092
362,0.106538585074431,0.604395604395604,0.396603396603397,0.714
390,0.071585124546165,0.738261738261738,0.262737262737263,0.482
354,0.00631686495373802,0.954045954045954,0.046953046953047,0.125
357,0.151461813672856,0.374625374625375,0.626373626373626,0.848
