"replicate_number","estimated_QST","p_value_pos","p_value_neg","p_value"
313,0.386957381708185,0.105894105894106,0.895104895104895,0.18
348,0.138669179070532,0.769230769230769,0.231768231768232,0.46
315,0.211492849670614,0.535464535464535,0.465534465534466,0.865
314,0.145076406236876,0.727272727272727,0.273726273726274,0.466
350,0.0986555287767104,0.872127872127872,0.128871128871129,0.262
302,0.27032911696688,0.34965034965035,0.651348651348651,0.807
312,0.0648206866233093,0.94005994005994,0.0609390609390609,0.134
303,0.359919089634515,0.166833166833167,0.834165834165834,0.315
310,0.0499369751895594,0.962037962037962,0.038961038961039,0.121
306,0.250020561818406,0.42957042957043,0.571428571428571,0.886
334,0.29453980407892,0.291708291708292,0.709290709290709,0.632
333,0.0910408406945036,0.88011988011988,0.120879120879121,0.237
307,0.141707406525824,0.732267732267732,0.268731268731269,0.478
305,0.204516059331488,0.578421578421578,0.422577422577423,0.804
324,0.248378027457858,0.405594405594406,0.595404595404595,0.913
304,0.109993460949353,0.84015984015984,0.160839160839161,0.327
331,0.35188989472546,0.172827172827173,0.828171828171828,0.365
323,0.171600335448234,0.631368631368631,0.36963036963037,0.644
335,0.183469339242508,0.589410589410589,0.411588411588412,0.696
332,0.484744968404257,0.021978021978022,0.979020979020979,0.022
309,0.0582435189367525,0.941058941058941,0.0599400599400599,0.126
308,0.208509219810462,0.502497502497502,0.498501498501498,0.857
327,0.102905290920895,0.853146853146853,0.147852147852148,0.28
336,0.0784919497410401,0.904095904095904,0.0969030969030969,0.184
329,0.0565975312238965,0.947052947052947,0.0539460539460539,0.117
320,0.202138147698639,0.578421578421578,0.422577422577423,0.783
328,0.120913260043044,0.829170829170829,0.171828171828172,0.313
325,0.170645513027903,0.674325674325674,0.326673326673327,0.582
316,0.148359660758615,0.72027972027972,0.280719280719281,0.523
321,0.138312711736336,0.732267732267732,0.268731268731269,0.451
319,0.30852171065501,0.221778221778222,0.779220779220779,0.496
326,0.310769010745579,0.245754245754246,0.755244755244755,0.556
330,0.148351773494255,0.722277722277722,0.278721278721279,0.497
317,0.513196543883339,0.024975024975025,0.976023976023976,0.025
322,0.293088742356285,0.262737262737263,0.738261738261738,0.583
318,0.12294223671859,0.811188811188811,0.18981018981019,0.326
343,0.3902140924973,0.102897102897103,0.898101898101898,0.197
345,0.271904146961271,0.343656343656344,0.657342657342657,0.776
340,0.273689056307749,0.317682317682318,0.683316683316683,0.711
346,0.165013761784257,0.695304695304695,0.305694305694306,0.555
339,0.165081757908967,0.656343656343656,0.344655344655345,0.611
344,0.0784648023847282,0.915084915084915,0.0859140859140859,0.185
338,0.299581938602584,0.256743256743257,0.744255744255744,0.566
347,0.163516137946487,0.689310689310689,0.311688311688312,0.602
341,0.1218981342913,0.826173826173826,0.174825174825175,0.336
337,0.182093285647397,0.63036963036963,0.370629370629371,0.676
342,0.0688409715029868,0.937062937062937,0.0639360639360639,0.153
301,0.301556368504886,0.257742257742258,0.743256743256743,0.579
360,0.51607812544407,0.014985014985015,0.986013986013986,0.014
400,0.391657076997682,0.115884115884116,0.885114885114885,0.217
362,0.0199952424663694,0.983016983016983,0.017982017982018,0.057
359,0.184098277939765,0.59040959040959,0.410589410589411,0.706
363,0.334916688087752,0.186813186813187,0.814185814185814,0.427
383,0.0899474026221797,0.918081918081918,0.0829170829170829,0.188
364,0.154271737137554,0.729270729270729,0.271728271728272,0.495
361,0.311157563421262,0.217782217782218,0.783216783216783,0.507
355,0.18519076872815,0.644355644355644,0.356643356643357,0.647
382,0.106659717667012,0.854145854145854,0.146853146853147,0.261
398,0.0550825731797822,0.955044955044955,0.045954045954046,0.13
399,0.275926989630714,0.303696303696304,0.697302697302697,0.651
380,0.452376843389332,0.0539460539460539,0.947052947052947,0.069
353,0.316828710390765,0.203796203796204,0.797202797202797,0.458
356,0.0223487550657005,0.987012987012987,0.013986013986014,0.054
352,0.201189285892476,0.552447552447552,0.448551448551449,0.812
397,0.334636734192584,0.211788211788212,0.789210789210789,0.432
354,0.0596671896778901,0.936063936063936,0.0649350649350649,0.15
358,0.273685167540143,0.340659340659341,0.66033966033966,0.758
381,0.392515508803369,0.107892107892108,0.893106893106893,0.203
372,0.274528175779608,0.338661338661339,0.662337662337662,0.754
357,0.155460805218445,0.75024975024975,0.250749250749251,0.474
377,0.182407666525296,0.635364635364635,0.365634365634366,0.68
373,0.0091226175400373,0.987012987012987,0.013986013986014,0.045
351,0.13616948031065,0.775224775224775,0.225774225774226,0.422
376,0.00133747940654939,0.992007992007992,0.00899100899100899,0.036
